년월별,연도,월,연월,지역,광역지자체,광역지자체코드,시군구,인원
Jan-25,2025,01,202501,충남 천안시,충남,16,천안시,553
Jan-25,2025,01,202501,충남 청양군,충남,16,청양군,33
Jan-25,2025,01,202501,충남 태안군,충남,16,태안군,24
Jan-25,2025,01,202501,충남 홍성군,충남,16,홍성군,256
Jan-25,2025,01,202501,충북 괴산군,충북,17,괴산군,76
Jan-25,2025,01,202501,충북 보은군,충북,17,보은군,68
Jan-25,2025,01,202501,충북 영동군,충북,17,영동군,87
Jan-25,2025,01,202501,충북 옥천군,충북,17,옥천군,114
Jan-25,2025,01,202501,충북 음성군,충북,17,음성군,4
Jan-25,2025,01,202501,충북 제천시,충북,17,제천시,456
Jan-25,2025,01,202501,충북 증평군,충북,17,증평군,14
Jan-25,2025,01,202501,충북 진천군,충북,17,진천군,82
Jan-25,2025,01,202501,충북 청주시,충북,17,청주시,971
Jan-25,2025,01,202501,충북 충주시,충북,17,충주시,346
Feb-25,2025,02,202502,강원도 강릉시,강원도,1,강릉시,669
Feb-25,2025,02,202502,강원도 고성군,강원도,1,고성군,31
Feb-25,2025,02,202502,강원도 동해시,강원도,1,동해시,228
Feb-25,2025,02,202502,강원도 삼척시,강원도,1,삼척시,124
Feb-25,2025,02,202502,강원도 속초시,강원도,1,속초시,166
Feb-25,2025,02,202502,강원도 양구군,강원도,1,양구군,31
Feb-25,2025,02,202502,강원도 양양군,강원도,1,양양군,60
Feb-25,2025,02,202502,강원도 영월군,강원도,1,영월군,87
Feb-25,2025,02,202502,강원도 원주시,강원도,1,원주시,1394
Feb-25,2025,02,202502,강원도 인제군,강원도,1,인제군,71
Feb-25,2025,02,202502,강원도 정선군,강원도,1,정선군,34
Feb-25,2025,02,202502,강원도 철원군,강원도,1,철원군,147
Feb-25,2025,02,202502,강원도 춘천시,강원도,1,춘천시,996
Feb-25,2025,02,202502,강원도 태백시,강원도,1,태백시,75
Feb-25,2025,02,202502,강원도 평창군,강원도,1,평창군,20
Feb-25,2025,02,202502,강원도 홍천군,강원도,1,홍천군,136
Feb-25,2025,02,202502,강원도 화천군,강원도,1,화천군,19
Feb-25,2025,02,202502,강원도 횡성군,강원도,1,횡성군,81
Feb-25,2025,02,202502,경기도 가평군,경기도,2,가평군,34
Feb-25,2025,02,202502,경기도 고양시,경기도,2,고양시,2755
Feb-25,2025,02,202502,경기도 과천시,경기도,2,과천시,36
Feb-25,2025,02,202502,경기도 광명시,경기도,2,광명시,1395
Feb-25,2025,02,202502,경기도 광주시,경기도,2,광주시,182
Feb-25,2025,02,202502,경기도 구리시,경기도,2,구리시,254
Feb-25,2025,02,202502,경기도 군포시,경기도,2,군포시,552
Feb-25,2025,02,202502,경기도 김포시,경기도,2,김포시,724
Feb-25,2025,02,202502,경기도 남양주시,경기도,2,남양주시,427
Feb-25,2025,02,202502,경기도 동두천시,경기도,2,동두천시,369
Feb-25,2025,02,202502,경기도 부천시,경기도,2,부천시,666
Feb-25,2025,02,202502,경기도 성남시,경기도,2,성남시,842
Feb-25,2025,02,202502,경기도 수원시,경기도,2,수원시,2351
Feb-25,2025,02,202502,경기도 시흥시,경기도,2,시흥시,469
Feb-25,2025,02,202502,경기도 안산시,경기도,2,안산시,535
Feb-25,2025,02,202502,경기도 안성시,경기도,2,안성시,181
Feb-25,2025,02,202502,경기도 안양시,경기도,2,안양시,1204
Feb-25,2025,02,202502,경기도 양주시,경기도,2,양주시,247
Feb-25,2025,02,202502,경기도 양평군,경기도,2,양평군,192
Feb-25,2025,02,202502,경기도 여주시,경기도,2,여주시,117
Feb-25,2025,02,202502,경기도 연천군,경기도,2,연천군,102
Feb-25,2025,02,202502,경기도 오산시,경기도,2,오산시,222
Feb-25,2025,02,202502,경기도 용인시,경기도,2,용인시,698
Feb-25,2025,02,202502,경기도 의왕시,경기도,2,의왕시,92
Feb-25,2025,02,202502,경기도 의정부시,경기도,2,의정부시,1023
Feb-25,2025,02,202502,경기도 이천시,경기도,2,이천시,186
Feb-25,2025,02,202502,경기도 파주시,경기도,2,파주시,407
Feb-25,2025,02,202502,경기도 평택시,경기도,2,평택시,649
Feb-25,2025,02,202502,경기도 포천시,경기도,2,포천시,232
Feb-25,2025,02,202502,경기도 하남시,경기도,2,하남시,222
Feb-25,2025,02,202502,경기도 화성시,경기도,2,화성시,263
Feb-25,2025,02,202502,경남 거제시,경남,3,거제시,298
Feb-25,2025,02,202502,경남 거창군,경남,3,거창군,110
Feb-25,2025,02,202502,경남 고성군,경남,3,고성군,119
Feb-25,2025,02,202502,경남 김해시,경남,3,김해시,643
Feb-25,2025,02,202502,경남 남해군,경남,3,남해군,78
Feb-25,2025,02,202502,경남 밀양시,경남,3,밀양시,231
Feb-25,2025,02,202502,경남 사천시,경남,3,사천시,289
Feb-25,2025,02,202502,경남 산청군,경남,3,산청군,28
Feb-25,2025,02,202502,경남 양산시,경남,3,양산시,236
Feb-25,2025,02,202502,경남 의령군,경남,3,의령군,57
Feb-25,2025,02,202502,경남 진주시,경남,3,진주시,835
Feb-25,2025,02,202502,경남 창녕군,경남,3,창녕군,97
Feb-25,2025,02,202502,경남 창원시,경남,3,창원시,2609
Feb-25,2025,02,202502,경남 통영시,경남,3,통영시,228
Feb-25,2025,02,202502,경남 하동군,경남,3,하동군,82
Feb-25,2025,02,202502,경남 함안군,경남,3,함안군,102
Feb-25,2025,02,202502,경남 함양군,경남,3,함양군,85
Feb-25,2025,02,202502,경남 합천군,경남,3,합천군,85
Feb-25,2025,02,202502,경북 경산시,경북,4,경산시,782
Feb-25,2025,02,202502,경북 경주시,경북,4,경주시,947
Feb-25,2025,02,202502,경북 고령군,경북,4,고령군,70
Feb-25,2025,02,202502,경북 구미시,경북,4,구미시,532
Feb-25,2025,02,202502,경북 김천시,경북,4,김천시,318
Feb-25,2025,02,202502,경북 문경시,경북,4,문경시,250
Feb-25,2025,02,202502,경북 봉화군,경북,4,봉화군,40
Feb-25,2025,02,202502,경북 상주시,경북,4,상주시,336
Feb-25,2025,02,202502,경북 성주군,경북,4,성주군,58
Feb-25,2025,02,202502,경북 안동시,경북,4,안동시,663
Feb-25,2025,02,202502,경북 영덕군,경북,4,영덕군,128
Feb-25,2025,02,202502,경북 영양군,경북,4,영양군,15
Feb-25,2025,02,202502,경북 영주시,경북,4,영주시,283
Feb-25,2025,02,202502,경북 영천시,경북,4,영천시,252
Feb-25,2025,02,202502,경북 예천군,경북,4,예천군,63
Feb-25,2025,02,202502,경북 울릉군,경북,4,울릉군,13
Feb-25,2025,02,202502,경북 울진군,경북,4,울진군,66
Feb-25,2025,02,202502,경북 의성군,경북,4,의성군,137
Feb-25,2025,02,202502,경북 청도군,경북,4,청도군,77
Feb-25,2025,02,202502,경북 청송군,경북,4,청송군,42
Feb-25,2025,02,202502,경북 칠곡군,경북,4,칠곡군,67
Feb-25,2025,02,202502,경북 포항시,경북,4,포항시,1357
Feb-25,2025,02,202502,광주시 광산구,광주시,5,광산구,63
Feb-25,2025,02,202502,광주시 남구,광주시,5,남구,78
Feb-25,2025,02,202502,광주시 동구,광주시,5,동구,37
Feb-25,2025,02,202502,광주시 북구,광주시,5,북구,13
Feb-25,2025,02,202502,광주시 서구,광주시,5,서구,54
Feb-25,2025,02,202502,대구시 군위군,대구시,6,군위군,58
Feb-25,2025,02,202502,대구시 남구,대구시,6,남구,65
Feb-25,2025,02,202502,대구시 달서구,대구시,6,달서구,117
Feb-25,2025,02,202502,대구시 달성군,대구시,6,달성군,110
Feb-25,2025,02,202502,대구시 동구,대구시,6,동구,381
Feb-25,2025,02,202502,대구시 북구,대구시,6,북구,131
Feb-25,2025,02,202502,대구시 서구,대구시,6,서구,65
Feb-25,2025,02,202502,대구시 수성구,대구시,6,수성구,101
Feb-25,2025,02,202502,대구시 중구,대구시,6,중구,91
Feb-25,2025,02,202502,대전시 대덕구,대전시,7,대덕구,42
Feb-25,2025,02,202502,대전시 동구,대전시,7,동구,102
Feb-25,2025,02,202502,대전시 서구,대전시,7,서구,235
Feb-25,2025,02,202502,대전시 유성구,대전시,7,유성구,145
Feb-25,2025,02,202502,대전시 중구,대전시,7,중구,65
Feb-25,2025,02,202502,부산시 강서구,부산시,8,강서구,36
Feb-25,2025,02,202502,부산시 금정구,부산시,8,금정구,1086
Feb-25,2025,02,202502,부산시 기장군,부산시,8,기장군,415
Feb-25,2025,02,202502,부산시 남구,부산시,8,남구,699
Feb-25,2025,02,202502,부산시 동구,부산시,8,동구,72
Feb-25,2025,02,202502,부산시 동래구,부산시,8,동래구,463
Feb-25,2025,02,202502,부산시 부산진구,부산시,8,부산진구,325
Feb-25,2025,02,202502,부산시 북구,부산시,8,북구,775
Feb-25,2025,02,202502,부산시 사상구,부산시,8,사상구,90
Feb-25,2025,02,202502,부산시 사하구,부산시,8,사하구,575
Feb-25,2025,02,202502,부산시 서구,부산시,8,서구,132
Feb-25,2025,02,202502,부산시 수영구,부산시,8,수영구,672
Feb-25,2025,02,202502,부산시 연제구,부산시,8,연제구,116
Feb-25,2025,02,202502,부산시 영도구,부산시,8,영도구,333
Feb-25,2025,02,202502,부산시 중구,부산시,8,중구,122
Feb-25,2025,02,202502,부산시 진구,부산시,8,진구,562
Feb-25,2025,02,202502,부산시 해운대구,부산시,8,해운대구,465
Feb-25,2025,02,202502,서울시 강남구,서울시,9,강남구,457
Feb-25,2025,02,202502,서울시 강동구,서울시,9,강동구,289
Feb-25,2025,02,202502,서울시 강북구,서울시,9,강북구,447
Feb-25,2025,02,202502,서울시 강서구,서울시,9,강서구,432
Feb-25,2025,02,202502,서울시 관악구,서울시,9,관악구,536
Feb-25,2025,02,202502,서울시 광진구,서울시,9,광진구,219
Feb-25,2025,02,202502,서울시 구로구,서울시,9,구로구,366
Feb-25,2025,02,202502,서울시 금천구,서울시,9,금천구,201
Feb-25,2025,02,202502,서울시 노원구,서울시,9,노원구,1061
Feb-25,2025,02,202502,서울시 도봉구,서울시,9,도봉구,590
Feb-25,2025,02,202502,서울시 동대문구,서울시,9,동대문구,475
Feb-25,2025,02,202502,서울시 동작구,서울시,9,동작구,218
Feb-25,2025,02,202502,서울시 마포구,서울시,9,마포구,183
Feb-25,2025,02,202502,서울시 서대문구,서울시,9,서대문구,164
Feb-25,2025,02,202502,서울시 서초구,서울시,9,서초구,176
Feb-25,2025,02,202502,서울시 성동구,서울시,9,성동구,186
Feb-25,2025,02,202502,서울시 성북구,서울시,9,성북구,399
Feb-25,2025,02,202502,서울시 송파구,서울시,9,송파구,379
Feb-25,2025,02,202502,서울시 양천구,서울시,9,양천구,547
Feb-25,2025,02,202502,서울시 영등포구,서울시,9,영등포구,920
Feb-25,2025,02,202502,서울시 용산구,서울시,9,용산구,146
Feb-25,2025,02,202502,서울시 은평구,서울시,9,은평구,337
Feb-25,2025,02,202502,서울시 종로구,서울시,9,종로구,2090
Feb-25,2025,02,202502,서울시 중구,서울시,9,중구,179
Feb-25,2025,02,202502,서울시 중랑구,서울시,9,중랑구,421
Feb-25,2025,02,202502,세종 세종시,세종,10,세종시,205
Feb-25,2025,02,202502,울산시 남구,울산시,11,남구,2346
Feb-25,2025,02,202502,울산시 동구,울산시,11,동구,148
Feb-25,2025,02,202502,울산시 북구,울산시,11,북구,253
Feb-25,2025,02,202502,울산시 울주군,울산시,11,울주군,248
Feb-25,2025,02,202502,울산시 중구,울산시,11,중구,179
Feb-25,2025,02,202502,인천시 강화군,인천시,12,강화군,142
Feb-25,2025,02,202502,인천시 계양구,인천시,12,계양구,557
Feb-25,2025,02,202502,인천시 남동구,인천시,12,남동구,67
Feb-25,2025,02,202502,인천시 동구,인천시,12,동구,776
Feb-25,2025,02,202502,인천시 미추홀구,인천시,12,미추홀구,946
Feb-25,2025,02,202502,인천시 부평구,인천시,12,부평구,735
Feb-25,2025,02,202502,인천시 서구,인천시,12,서구,20
Feb-25,2025,02,202502,인천시 연수구,인천시,12,연수구,32
Feb-25,2025,02,202502,인천시 옹진군,인천시,12,옹진군,12
Feb-25,2025,02,202502,인천시 중구,인천시,12,중구,27
Feb-25,2025,02,202502,전남 강진군,전남,13,강진군,98
Feb-25,2025,02,202502,전남 고흥군,전남,13,고흥군,113
Feb-25,2025,02,202502,전남 곡성군,전남,13,곡성군,40
Feb-25,2025,02,202502,전남 광양시,전남,13,광양시,176
Feb-25,2025,02,202502,전남 구례군,전남,13,구례군,78
Feb-25,2025,02,202502,전남 나주시,전남,13,나주시,232
Feb-25,2025,02,202502,전남 담양군,전남,13,담양군,68
Feb-25,2025,02,202502,전남 목포시,전남,13,목포시,711
Feb-25,2025,02,202502,전남 무안군,전남,13,무안군,130
Feb-25,2025,02,202502,전남 보성군,전남,13,보성군,81
Feb-25,2025,02,202502,전남 순천시,전남,13,순천시,528
Feb-25,2025,02,202502,전남 신안군,전남,13,신안군,33
Feb-25,2025,02,202502,전남 여수시,전남,13,여수시,469
Feb-25,2025,02,202502,전남 영광군,전남,13,영광군,178
Feb-25,2025,02,202502,전남 영암군,전남,13,영암군,62
Feb-25,2025,02,202502,전남 완도군,전남,13,완도군,66
Feb-25,2025,02,202502,전남 장성군,전남,13,장성군,47
Feb-25,2025,02,202502,전남 장흥군,전남,13,장흥군,87
Feb-25,2025,02,202502,전남 진도군,전남,13,진도군,49
Feb-25,2025,02,202502,전남 함평군,전남,13,함평군,38
Feb-25,2025,02,202502,전남 해남군,전남,13,해남군,226
Feb-25,2025,02,202502,전남 화순군,전남,13,화순군,120
Feb-25,2025,02,202502,전북 고창군,전북,14,고창군,100
Feb-25,2025,02,202502,전북 군산시,전북,14,군산시,804
Feb-25,2025,02,202502,전북 김제시,전북,14,김제시,141
Feb-25,2025,02,202502,전북 남원시,전북,14,남원시,212
Feb-25,2025,02,202502,전북 무주군,전북,14,무주군,31
Feb-25,2025,02,202502,전북 부안군,전북,14,부안군,80
Feb-25,2025,02,202502,전북 순창군,전북,14,순창군,30
Feb-25,2025,02,202502,전북 완주군,전북,14,완주군,90
Feb-25,2025,02,202502,전북 익산시,전북,14,익산시,562
Feb-25,2025,02,202502,전북 임실군,전북,14,임실군,14
Feb-25,2025,02,202502,전북 장수군,전북,14,장수군,22
Feb-25,2025,02,202502,전북 전주시,전북,14,전주시,1583
Feb-25,2025,02,202502,전북 정읍시,전북,14,정읍시,190
Feb-25,2025,02,202502,전북 진안군,전북,14,진안군,73
Feb-25,2025,02,202502,제주도 서귀포시,제주도,15,서귀포시,182
Feb-25,2025,02,202502,제주도 제주시,제주도,15,제주시,896
Feb-25,2025,02,202502,충남 계룡시,충남,16,계룡시,53
Feb-25,2025,02,202502,충남 공주시,충남,16,공주시,114
Feb-25,2025,02,202502,충남 금산군,충남,16,금산군,101
Feb-25,2025,02,202502,충남 논산시,충남,16,논산시,318
Feb-25,2025,02,202502,충남 당진시,충남,16,당진시,141
Feb-25,2025,02,202502,충남 보령시,충남,16,보령시,139
Feb-25,2025,02,202502,충남 부여군,충남,16,부여군,67
Feb-25,2025,02,202502,충남 서산시,충남,16,서산시,234
Feb-25,2025,02,202502,충남 서천군,충남,16,서천군,100
Feb-25,2025,02,202502,충남 아산시,충남,16,아산시,349
Feb-25,2025,02,202502,충남 예산군,충남,16,예산군,90
Feb-25,2025,02,202502,충남 천안시,충남,16,천안시,612
Feb-25,2025,02,202502,충남 청양군,충남,16,청양군,34
Feb-25,2025,02,202502,충남 태안군,충남,16,태안군,121
Feb-25,2025,02,202502,충남 홍성군,충남,16,홍성군,275
Feb-25,2025,02,202502,충북 괴산군,충북,17,괴산군,66
Feb-25,2025,02,202502,충북 보은군,충북,17,보은군,63
Feb-25,2025,02,202502,충북 영동군,충북,17,영동군,72
Feb-25,2025,02,202502,충북 옥천군,충북,17,옥천군,20
Feb-25,2025,02,202502,충북 음성군,충북,17,음성군,9
Feb-25,2025,02,202502,충북 제천시,충북,17,제천시,316
Feb-25,2025,02,202502,충북 증평군,충북,17,증평군,18
Feb-25,2025,02,202502,충북 진천군,충북,17,진천군,73
Feb-25,2025,02,202502,충북 청주시,충북,17,청주시,984
Feb-25,2025,02,202502,충북 충주시,충북,17,충주시,364
Mar-25,2025,03,202503,강원도 강릉시,강원도,1,강릉시,611
Mar-25,2025,03,202503,강원도 고성군,강원도,1,고성군,26
Mar-25,2025,03,202503,강원도 동해시,강원도,1,동해시,244
Mar-25,2025,03,202503,강원도 삼척시,강원도,1,삼척시,108
Mar-25,2025,03,202503,강원도 속초시,강원도,1,속초시,184
Mar-25,2025,03,202503,강원도 양구군,강원도,1,양구군,19
Mar-25,2025,03,202503,강원도 양양군,강원도,1,양양군,55
Mar-25,2025,03,202503,강원도 영월군,강원도,1,영월군,69
Mar-25,2025,03,202503,강원도 원주시,강원도,1,원주시,710
Mar-25,2025,03,202503,강원도 인제군,강원도,1,인제군,59
Mar-25,2025,03,202503,강원도 정선군,강원도,1,정선군,39
Mar-25,2025,03,202503,강원도 철원군,강원도,1,철원군,110
Mar-25,2025,03,202503,강원도 춘천시,강원도,1,춘천시,937
Mar-25,2025,03,202503,강원도 태백시,강원도,1,태백시,87
Mar-25,2025,03,202503,강원도 평창군,강원도,1,평창군,18
Mar-25,2025,03,202503,강원도 홍천군,강원도,1,홍천군,135
Mar-25,2025,03,202503,강원도 화천군,강원도,1,화천군,24
Mar-25,2025,03,202503,강원도 횡성군,강원도,1,횡성군,87
Mar-25,2025,03,202503,경기도 가평군,경기도,2,가평군,20
Mar-25,2025,03,202503,경기도 고양시,경기도,2,고양시,2333
Mar-25,2025,03,202503,경기도 과천시,경기도,2,과천시,29
Mar-25,2025,03,202503,경기도 광명시,경기도,2,광명시,1324
Mar-25,2025,03,202503,경기도 광주시,경기도,2,광주시,167
Mar-25,2025,03,202503,경기도 구리시,경기도,2,구리시,267
Mar-25,2025,03,202503,경기도 군포시,경기도,2,군포시,478
Mar-25,2025,03,202503,경기도 김포시,경기도,2,김포시,635
Mar-25,2025,03,202503,경기도 남양주시,경기도,2,남양주시,429
Mar-25,2025,03,202503,경기도 동두천시,경기도,2,동두천시,261
Mar-25,2025,03,202503,경기도 부천시,경기도,2,부천시,604
Mar-25,2025,03,202503,경기도 성남시,경기도,2,성남시,636
Mar-25,2025,03,202503,경기도 수원시,경기도,2,수원시,1842
Mar-25,2025,03,202503,경기도 시흥시,경기도,2,시흥시,395
Mar-25,2025,03,202503,경기도 안산시,경기도,2,안산시,268
Mar-25,2025,03,202503,경기도 안성시,경기도,2,안성시,170
Mar-25,2025,03,202503,경기도 안양시,경기도,2,안양시,1160
Mar-25,2025,03,202503,경기도 양주시,경기도,2,양주시,85
Mar-25,2025,03,202503,경기도 양평군,경기도,2,양평군,149
Mar-25,2025,03,202503,경기도 여주시,경기도,2,여주시,150
Mar-25,2025,03,202503,경기도 연천군,경기도,2,연천군,69
Mar-25,2025,03,202503,경기도 오산시,경기도,2,오산시,207
Mar-25,2025,03,202503,경기도 용인시,경기도,2,용인시,993
Mar-25,2025,03,202503,경기도 의왕시,경기도,2,의왕시,64
Mar-25,2025,03,202503,경기도 의정부시,경기도,2,의정부시,943
Mar-25,2025,03,202503,경기도 이천시,경기도,2,이천시,163
Mar-25,2025,03,202503,경기도 파주시,경기도,2,파주시,442
Mar-25,2025,03,202503,경기도 평택시,경기도,2,평택시,542
Mar-25,2025,03,202503,경기도 포천시,경기도,2,포천시,243
Mar-25,2025,03,202503,경기도 하남시,경기도,2,하남시,262
Mar-25,2025,03,202503,경기도 화성시,경기도,2,화성시,237
Mar-25,2025,03,202503,경남 거제시,경남,3,거제시,256
Mar-25,2025,03,202503,경남 거창군,경남,3,거창군,104
Mar-25,2025,03,202503,경남 고성군,경남,3,고성군,110
Mar-25,2025,03,202503,경남 김해시,경남,3,김해시,600
Mar-25,2025,03,202503,경남 남해군,경남,3,남해군,26
Mar-25,2025,03,202503,경남 밀양시,경남,3,밀양시,247
Mar-25,2025,03,202503,경남 사천시,경남,3,사천시,263
Mar-25,2025,03,202503,경남 산청군,경남,3,산청군,26
Mar-25,2025,03,202503,경남 양산시,경남,3,양산시,259
Mar-25,2025,03,202503,경남 의령군,경남,3,의령군,44
Mar-25,2025,03,202503,경남 진주시,경남,3,진주시,637
Mar-25,2025,03,202503,경남 창녕군,경남,3,창녕군,16
Mar-25,2025,03,202503,경남 창원시,경남,3,창원시,1669
Mar-25,2025,03,202503,경남 통영시,경남,3,통영시,181
Mar-25,2025,03,202503,경남 하동군,경남,3,하동군,76
Mar-25,2025,03,202503,경남 함안군,경남,3,함안군,57
Mar-25,2025,03,202503,경남 함양군,경남,3,함양군,78
Mar-25,2025,03,202503,경남 합천군,경남,3,합천군,55
Mar-25,2025,03,202503,경북 경산시,경북,4,경산시,723
Mar-25,2025,03,202503,경북 경주시,경북,4,경주시,815
Mar-25,2025,03,202503,경북 고령군,경북,4,고령군,55
Mar-25,2025,03,202503,경북 구미시,경북,4,구미시,461
Mar-25,2025,03,202503,경북 김천시,경북,4,김천시,225
Mar-25,2025,03,202503,경북 문경시,경북,4,문경시,188
Mar-25,2025,03,202503,경북 봉화군,경북,4,봉화군,37
Mar-25,2025,03,202503,경북 상주시,경북,4,상주시,282
Mar-25,2025,03,202503,경북 성주군,경북,4,성주군,78
Mar-25,2025,03,202503,경북 안동시,경북,4,안동시,484
Mar-25,2025,03,202503,경북 영덕군,경북,4,영덕군,2
Mar-25,2025,03,202503,경북 영양군,경북,4,영양군,17
Mar-25,2025,03,202503,경북 영주시,경북,4,영주시,148
Mar-25,2025,03,202503,경북 영천시,경북,4,영천시,209
Mar-25,2025,03,202503,경북 예천군,경북,4,예천군,53
Mar-25,2025,03,202503,경북 울릉군,경북,4,울릉군,17
Mar-25,2025,03,202503,경북 울진군,경북,4,울진군,87
Mar-25,2025,03,202503,경북 의성군,경북,4,의성군,122
Mar-25,2025,03,202503,경북 청도군,경북,4,청도군,23
Mar-25,2025,03,202503,경북 청송군,경북,4,청송군,42
Mar-25,2025,03,202503,경북 칠곡군,경북,4,칠곡군,58
Mar-25,2025,03,202503,경북 포항시,경북,4,포항시,1216
Mar-25,2025,03,202503,광주시 광산구,광주시,5,광산구,35
Mar-25,2025,03,202503,광주시 남구,광주시,5,남구,79
Mar-25,2025,03,202503,광주시 동구,광주시,5,동구,50
Mar-25,2025,03,202503,광주시 북구,광주시,5,북구,43
Mar-25,2025,03,202503,광주시 서구,광주시,5,서구,48
Mar-25,2025,03,202503,대구시 군위군,대구시,6,군위군,3
Mar-25,2025,03,202503,대구시 남구,대구시,6,남구,15
Mar-25,2025,03,202503,대구시 달서구,대구시,6,달서구,79
Mar-25,2025,03,202503,대구시 달성군,대구시,6,달성군,74
Mar-25,2025,03,202503,대구시 동구,대구시,6,동구,291
Mar-25,2025,03,202503,대구시 북구,대구시,6,북구,107
Mar-25,2025,03,202503,대구시 서구,대구시,6,서구,3
Mar-25,2025,03,202503,대구시 수성구,대구시,6,수성구,10
Mar-25,2025,03,202503,대구시 중구,대구시,6,중구,2
Mar-25,2025,03,202503,대전시 대덕구,대전시,7,대덕구,36
Mar-25,2025,03,202503,대전시 동구,대전시,7,동구,101
Mar-25,2025,03,202503,대전시 서구,대전시,7,서구,294
Mar-25,2025,03,202503,대전시 유성구,대전시,7,유성구,155
Mar-25,2025,03,202503,대전시 중구,대전시,7,중구,60
Mar-25,2025,03,202503,부산시 금정구,부산시,8,금정구,1058
Mar-25,2025,03,202503,부산시 기장군,부산시,8,기장군,336
Mar-25,2025,03,202503,부산시 남구,부산시,8,남구,481
Mar-25,2025,03,202503,부산시 동구,부산시,8,동구,59
Mar-25,2025,03,202503,부산시 동래구,부산시,8,동래구,478
Mar-25,2025,03,202503,부산시 부산진구,부산시,8,부산진구,1
Mar-25,2025,03,202503,부산시 북구,부산시,8,북구,182
Mar-25,2025,03,202503,부산시 사상구,부산시,8,사상구,7
Mar-25,2025,03,202503,부산시 사하구,부산시,8,사하구,357
Mar-25,2025,03,202503,부산시 서구,부산시,8,서구,51
Mar-25,2025,03,202503,부산시 수영구,부산시,8,수영구,63
Mar-25,2025,03,202503,부산시 연제구,부산시,8,연제구,69
Mar-25,2025,03,202503,부산시 영도구,부산시,8,영도구,310
Mar-25,2025,03,202503,부산시 중구,부산시,8,중구,97
Mar-25,2025,03,202503,부산시 진구,부산시,8,진구,446
Mar-25,2025,03,202503,부산시 해운대구,부산시,8,해운대구,297
Mar-25,2025,03,202503,서울시 강남구,서울시,9,강남구,524
Mar-25,2025,03,202503,서울시 강동구,서울시,9,강동구,278
Mar-25,2025,03,202503,서울시 강북구,서울시,9,강북구,395
Mar-25,2025,03,202503,서울시 강서구,서울시,9,강서구,381
Mar-25,2025,03,202503,서울시 관악구,서울시,9,관악구,527
Mar-25,2025,03,202503,서울시 광진구,서울시,9,광진구,206
Mar-25,2025,03,202503,서울시 구로구,서울시,9,구로구,406
Mar-25,2025,03,202503,서울시 금천구,서울시,9,금천구,178
Mar-25,2025,03,202503,서울시 노원구,서울시,9,노원구,902
Mar-25,2025,03,202503,서울시 도봉구,서울시,9,도봉구,598
Mar-25,2025,03,202503,서울시 동대문구,서울시,9,동대문구,483
Mar-25,2025,03,202503,서울시 동작구,서울시,9,동작구,197
Mar-25,2025,03,202503,서울시 마포구,서울시,9,마포구,155
Mar-25,2025,03,202503,서울시 서대문구,서울시,9,서대문구,156
Mar-25,2025,03,202503,서울시 서초구,서울시,9,서초구,162
Mar-25,2025,03,202503,서울시 성동구,서울시,9,성동구,228
Mar-25,2025,03,202503,서울시 성북구,서울시,9,성북구,317
Mar-25,2025,03,202503,서울시 송파구,서울시,9,송파구,388
Mar-25,2025,03,202503,서울시 양천구,서울시,9,양천구,491
Mar-25,2025,03,202503,서울시 영등포구,서울시,9,영등포구,673
Mar-25,2025,03,202503,서울시 용산구,서울시,9,용산구,140
Mar-25,2025,03,202503,서울시 은평구,서울시,9,은평구,253
Mar-25,2025,03,202503,서울시 종로구,서울시,9,종로구,1980
Mar-25,2025,03,202503,서울시 중구,서울시,9,중구,136
Mar-25,2025,03,202503,서울시 중랑구,서울시,9,중랑구,385
Mar-25,2025,03,202503,세종 세종시,세종,10,세종시,196
Mar-25,2025,03,202503,울산시 남구,울산시,11,남구,175
Mar-25,2025,03,202503,울산시 동구,울산시,11,동구,77
Mar-25,2025,03,202503,울산시 북구,울산시,11,북구,241
Mar-25,2025,03,202503,울산시 울주군,울산시,11,울주군,213
Mar-25,2025,03,202503,울산시 중구,울산시,11,중구,148
Mar-25,2025,03,202503,인천시 강화군,인천시,12,강화군,116
Mar-25,2025,03,202503,인천시 계양구,인천시,12,계양구,333
Mar-25,2025,03,202503,인천시 남동구,인천시,12,남동구,86
Mar-25,2025,03,202503,인천시 동구,인천시,12,동구,713
Mar-25,2025,03,202503,인천시 미추홀구,인천시,12,미추홀구,833
Mar-25,2025,03,202503,인천시 부평구,인천시,12,부평구,721
Mar-25,2025,03,202503,인천시 서구,인천시,12,서구,8
Mar-25,2025,03,202503,인천시 연수구,인천시,12,연수구,35
Mar-25,2025,03,202503,인천시 옹진군,인천시,12,옹진군,10
Mar-25,2025,03,202503,인천시 중구,인천시,12,중구,23
Mar-25,2025,03,202503,전남 강진군,전남,13,강진군,98
Mar-25,2025,03,202503,전남 고흥군,전남,13,고흥군,158
Mar-25,2025,03,202503,전남 곡성군,전남,13,곡성군,40
Mar-25,2025,03,202503,전남 광양시,전남,13,광양시,186
Mar-25,2025,03,202503,전남 구례군,전남,13,구례군,74
Mar-25,2025,03,202503,전남 나주시,전남,13,나주시,229
Mar-25,2025,03,202503,전남 담양군,전남,13,담양군,6
Mar-25,2025,03,202503,전남 목포시,전남,13,목포시,676
Mar-25,2025,03,202503,전남 무안군,전남,13,무안군,185
Mar-25,2025,03,202503,전남 보성군,전남,13,보성군,91
