년월일,연도,월,연월,지역,광역지자체,광역지자체코드,시군구,인원
23-Apr,2023,4,202304,전북 전주시,전북,14,전주시,1924
23-Apr,2023,4,202304,전북 정읍시,전북,14,정읍시,201
23-Apr,2023,4,202304,전북 진안군,전북,14,진안군,64
23-Apr,2023,4,202304,제주도 서귀포시,제주도,15,서귀포시,247
23-Apr,2023,4,202304,제주도 제주시,제주도,15,제주시,883
23-Apr,2023,4,202304,충남 계룡시,충남,16,계룡시,46
23-Apr,2023,4,202304,충남 공주시,충남,16,공주시,26
23-Apr,2023,4,202304,충남 금산군,충남,16,금산군,90
23-Apr,2023,4,202304,충남 논산시,충남,16,논산시,338
23-Apr,2023,4,202304,충남 당진시,충남,16,당진시,144
23-Apr,2023,4,202304,충남 보령시,충남,16,보령시,133
23-Apr,2023,4,202304,충남 부여군,충남,16,부여군,60
23-Apr,2023,4,202304,충남 서산시,충남,16,서산시,294
23-Apr,2023,4,202304,충남 서천군,충남,16,서천군,108
23-Apr,2023,4,202304,충남 아산시,충남,16,아산시,371
23-Apr,2023,4,202304,충남 예산군,충남,16,예산군,87
23-Apr,2023,4,202304,충남 천안시,충남,16,천안시,580
23-Apr,2023,4,202304,충남 청양군,충남,16,청양군,3
23-Apr,2023,4,202304,충남 태안군,충남,16,태안군,41
23-Apr,2023,4,202304,충남 홍성군,충남,16,홍성군,287
23-Apr,2023,4,202304,충북 괴산군,충북,17,괴산군,70
23-Apr,2023,4,202304,충북 보은군,충북,17,보은군,57
23-Apr,2023,4,202304,충북 영동군,충북,17,영동군,40
23-Apr,2023,4,202304,충북 옥천군,충북,17,옥천군,110
23-Apr,2023,4,202304,충북 음성군,충북,17,음성군,55
23-Apr,2023,4,202304,충북 제천시,충북,17,제천시,363
23-Apr,2023,4,202304,충북 증평군,충북,17,증평군,35
23-Apr,2023,4,202304,충북 진천군,충북,17,진천군,71
23-Apr,2023,4,202304,충북 청주시,충북,17,청주시,972
23-Apr,2023,4,202304,충북 충주시,충북,17,충주시,375
23-May,2023,5,202305,강원도 강릉시,강원도,1,강릉시,1073
23-May,2023,5,202305,강원도 고성군,강원도,1,고성군,19
23-May,2023,5,202305,강원도 동해시,강원도,1,동해시,326
23-May,2023,5,202305,강원도 삼척시,강원도,1,삼척시,155
23-May,2023,5,202305,강원도 속초시,강원도,1,속초시,251
23-May,2023,5,202305,강원도 양구군,강원도,1,양구군,37
23-May,2023,5,202305,강원도 양양군,강원도,1,양양군,78
23-May,2023,5,202305,강원도 영월군,강원도,1,영월군,106
23-May,2023,5,202305,강원도 원주시,강원도,1,원주시,1571
23-May,2023,5,202305,강원도 인제군,강원도,1,인제군,85
23-May,2023,5,202305,강원도 정선군,강원도,1,정선군,41
23-May,2023,5,202305,강원도 철원군,강원도,1,철원군,153
23-May,2023,5,202305,강원도 춘천시,강원도,1,춘천시,1493
23-May,2023,5,202305,강원도 태백시,강원도,1,태백시,105
23-May,2023,5,202305,강원도 평창군,강원도,1,평창군,16
23-May,2023,5,202305,강원도 홍천군,강원도,1,홍천군,181
23-May,2023,5,202305,강원도 화천군,강원도,1,화천군,19
23-May,2023,5,202305,강원도 횡성군,강원도,1,횡성군,110
23-May,2023,5,202305,경기도 가평군,경기도,2,가평군,68
23-May,2023,5,202305,경기도 고양시,경기도,2,고양시,3206
23-May,2023,5,202305,경기도 과천시,경기도,2,과천시,40
23-May,2023,5,202305,경기도 광명시,경기도,2,광명시,1614
23-May,2023,5,202305,경기도 광주시,경기도,2,광주시,162
23-May,2023,5,202305,경기도 구리시,경기도,2,구리시,267
23-May,2023,5,202305,경기도 군포시,경기도,2,군포시,402
23-May,2023,5,202305,경기도 김포시,경기도,2,김포시,652
23-May,2023,5,202305,경기도 남양주시,경기도,2,남양주시,442
23-May,2023,5,202305,경기도 동두천시,경기도,2,동두천시,273
23-May,2023,5,202305,경기도 부천시,경기도,2,부천시,747
23-May,2023,5,202305,경기도 성남시,경기도,2,성남시,625
23-May,2023,5,202305,경기도 수원시,경기도,2,수원시,1902
23-May,2023,5,202305,경기도 시흥시,경기도,2,시흥시,395
23-May,2023,5,202305,경기도 안산시,경기도,2,안산시,403
23-May,2023,5,202305,경기도 안성시,경기도,2,안성시,163
23-May,2023,5,202305,경기도 안양시,경기도,2,안양시,1237
23-May,2023,5,202305,경기도 양주시,경기도,2,양주시,198
23-May,2023,5,202305,경기도 양평군,경기도,2,양평군,154
23-May,2023,5,202305,경기도 여주시,경기도,2,여주시,170
23-May,2023,5,202305,경기도 연천군,경기도,2,연천군,127
23-May,2023,5,202305,경기도 오산시,경기도,2,오산시,166
23-May,2023,5,202305,경기도 용인시,경기도,2,용인시,781
23-May,2023,5,202305,경기도 의왕시,경기도,2,의왕시,111
23-May,2023,5,202305,경기도 의정부시,경기도,2,의정부시,815
23-May,2023,5,202305,경기도 이천시,경기도,2,이천시,99
23-May,2023,5,202305,경기도 파주시,경기도,2,파주시,390
23-May,2023,5,202305,경기도 평택시,경기도,2,평택시,437
23-May,2023,5,202305,경기도 포천시,경기도,2,포천시,202
23-May,2023,5,202305,경기도 하남시,경기도,2,하남시,265
23-May,2023,5,202305,경기도 화성시,경기도,2,화성시,203
23-May,2023,5,202305,경남 거제시,경남,3,거제시,267
23-May,2023,5,202305,경남 거창군,경남,3,거창군,125
23-May,2023,5,202305,경남 고성군,경남,3,고성군,113
23-May,2023,5,202305,경남 김해시,경남,3,김해시,699
23-May,2023,5,202305,경남 남해군,경남,3,남해군,74
23-May,2023,5,202305,경남 밀양시,경남,3,밀양시,202
23-May,2023,5,202305,경남 사천시,경남,3,사천시,14
23-May,2023,5,202305,경남 산청군,경남,3,산청군,28
23-May,2023,5,202305,경남 양산시,경남,3,양산시,400
23-May,2023,5,202305,경남 의령군,경남,3,의령군,62
23-May,2023,5,202305,경남 진주시,경남,3,진주시,795
23-May,2023,5,202305,경남 창녕군,경남,3,창녕군,82
23-May,2023,5,202305,경남 창원시,경남,3,창원시,2589
23-May,2023,5,202305,경남 통영시,경남,3,통영시,211
23-May,2023,5,202305,경남 하동군,경남,3,하동군,86
23-May,2023,5,202305,경남 함안군,경남,3,함안군,112
23-May,2023,5,202305,경남 함양군,경남,3,함양군,75
23-May,2023,5,202305,경남 합천군,경남,3,합천군,61
23-May,2023,5,202305,경북 경산시,경북,4,경산시,739
23-May,2023,5,202305,경북 경주시,경북,4,경주시,992
23-May,2023,5,202305,경북 고령군,경북,4,고령군,60
23-May,2023,5,202305,경북 구미시,경북,4,구미시,577
23-May,2023,5,202305,경북 김천시,경북,4,김천시,294
23-May,2023,5,202305,경북 문경시,경북,4,문경시,225
23-May,2023,5,202305,경북 봉화군,경북,4,봉화군,42
23-May,2023,5,202305,경북 상주시,경북,4,상주시,357
23-May,2023,5,202305,경북 성주군,경북,4,성주군,76
23-May,2023,5,202305,경북 안동시,경북,4,안동시,512
23-May,2023,5,202305,경북 영덕군,경북,4,영덕군,106
23-May,2023,5,202305,경북 영주시,경북,4,영주시,270
23-May,2023,5,202305,경북 영천시,경북,4,영천시,258
23-May,2023,5,202305,경북 예천군,경북,4,예천군,59
23-May,2023,5,202305,경북 울릉군,경북,4,울릉군,3
23-May,2023,5,202305,경북 울진군,경북,4,울진군,76
23-May,2023,5,202305,경북 의성군,경북,4,의성군,148
23-May,2023,5,202305,경북 청도군,경북,4,청도군,98
23-May,2023,5,202305,경북 칠곡군,경북,4,칠곡군,60
23-May,2023,5,202305,경북 포항시,경북,4,포항시,1343
23-May,2023,5,202305,광주시 광산구,광주시,5,광산구,21
23-May,2023,5,202305,광주시 남구,광주시,5,남구,65
23-May,2023,5,202305,광주시 동구,광주시,5,동구,33
23-May,2023,5,202305,광주시 북구,광주시,5,북구,16
23-May,2023,5,202305,광주시 서구,광주시,5,서구,43
23-May,2023,5,202305,대구시 군위군,대구시,6,군위군,51
23-May,2023,5,202305,대구시 남구,대구시,6,남구,22
23-May,2023,5,202305,대구시 달서구,대구시,6,달서구,25
23-May,2023,5,202305,대구시 달성군,대구시,6,달성군,15
23-May,2023,5,202305,대구시 동구,대구시,6,동구,305
23-May,2023,5,202305,대구시 북구,대구시,6,북구,157
23-May,2023,5,202305,대구시 서구,대구시,6,서구,37
23-May,2023,5,202305,대구시 수성구,대구시,6,수성구,27
23-May,2023,5,202305,대구시 중구,대구시,6,중구,4
23-May,2023,5,202305,대전시 대덕구,대전시,7,대덕구,11
23-May,2023,5,202305,대전시 동구,대전시,7,동구,78
23-May,2023,5,202305,대전시 서구,대전시,7,서구,106
23-May,2023,5,202305,대전시 유성구,대전시,7,유성구,30
23-May,2023,5,202305,대전시 중구,대전시,7,중구,37
23-May,2023,5,202305,부산시 금정구,부산시,8,금정구,1096
23-May,2023,5,202305,부산시 기장군,부산시,8,기장군,381
23-May,2023,5,202305,부산시 남구,부산시,8,남구,569
23-May,2023,5,202305,부산시 동구,부산시,8,동구,36
23-May,2023,5,202305,부산시 동래구,부산시,8,동래구,437
23-May,2023,5,202305,부산시 부산진구,부산시,8,부산진구,92
23-May,2023,5,202305,부산시 북구,부산시,8,북구,535
23-May,2023,5,202305,부산시 사하구,부산시,8,사하구,416
23-May,2023,5,202305,부산시 서구,부산시,8,서구,32
23-May,2023,5,202305,부산시 수영구,부산시,8,수영구,312
23-May,2023,5,202305,부산시 연제구,부산시,8,연제구,55
23-May,2023,5,202305,부산시 영도구,부산시,8,영도구,280
23-May,2023,5,202305,부산시 중구,부산시,8,중구,1
23-May,2023,5,202305,부산시 진구,부산시,8,진구,138
23-May,2023,5,202305,부산시 해운대구,부산시,8,해운대구,225
23-May,2023,5,202305,서울시 강남구,서울시,9,강남구,456
23-May,2023,5,202305,서울시 강동구,서울시,9,강동구,158
23-May,2023,5,202305,서울시 강북구,서울시,9,강북구,424
23-May,2023,5,202305,서울시 강서구,서울시,9,강서구,395
23-May,2023,5,202305,서울시 관악구,서울시,9,관악구,513
23-May,2023,5,202305,서울시 광진구,서울시,9,광진구,141
23-May,2023,5,202305,서울시 구로구,서울시,9,구로구,309
23-May,2023,5,202305,서울시 금천구,서울시,9,금천구,142
23-May,2023,5,202305,서울시 노원구,서울시,9,노원구,963
23-May,2023,5,202305,서울시 도봉구,서울시,9,도봉구,574
23-May,2023,5,202305,서울시 동대문구,서울시,9,동대문구,384
23-May,2023,5,202305,서울시 동작구,서울시,9,동작구,327
23-May,2023,5,202305,서울시 마포구,서울시,9,마포구,196
23-May,2023,5,202305,서울시 서대문구,서울시,9,서대문구,166
23-May,2023,5,202305,서울시 서초구,서울시,9,서초구,104
23-May,2023,5,202305,서울시 성동구,서울시,9,성동구,290
23-May,2023,5,202305,서울시 성북구,서울시,9,성북구,491
23-May,2023,5,202305,서울시 송파구,서울시,9,송파구,94
23-May,2023,5,202305,서울시 양천구,서울시,9,양천구,484
23-May,2023,5,202305,서울시 영등포구,서울시,9,영등포구,1053
23-May,2023,5,202305,서울시 용산구,서울시,9,용산구,130
23-May,2023,5,202305,서울시 은평구,서울시,9,은평구,306
23-May,2023,5,202305,서울시 종로구,서울시,9,종로구,1688
23-May,2023,5,202305,서울시 중구,서울시,9,중구,142
23-May,2023,5,202305,서울시 중랑구,서울시,9,중랑구,509
23-May,2023,5,202305,세종 세종시,세종,10,세종시,123
23-May,2023,5,202305,울산시 남구,울산시,11,남구,2250
23-May,2023,5,202305,울산시 동구,울산시,11,동구,122
23-May,2023,5,202305,울산시 북구,울산시,11,북구,200
23-May,2023,5,202305,울산시 울주군,울산시,11,울주군,198
23-May,2023,5,202305,울산시 중구,울산시,11,중구,221
23-May,2023,5,202305,인천시 강화군,인천시,12,강화군,122
23-May,2023,5,202305,인천시 계양구,인천시,12,계양구,428
23-May,2023,5,202305,인천시 남동구,인천시,12,남동구,79
23-May,2023,5,202305,인천시 동구,인천시,12,동구,856
23-May,2023,5,202305,인천시 미추홀구,인천시,12,미추홀구,789
23-May,2023,5,202305,인천시 부평구,인천시,12,부평구,803
23-May,2023,5,202305,인천시 서구,인천시,12,서구,5
23-May,2023,5,202305,인천시 연수구,인천시,12,연수구,10
23-May,2023,5,202305,인천시 옹진군,인천시,12,옹진군,13
23-May,2023,5,202305,전남 강진군,전남,13,강진군,84
23-May,2023,5,202305,전남 고흥군,전남,13,고흥군,155
23-May,2023,5,202305,전남 곡성군,전남,13,곡성군,36
23-May,2023,5,202305,전남 광양시,전남,13,광양시,171
23-May,2023,5,202305,전남 구례군,전남,13,구례군,71
23-May,2023,5,202305,전남 나주시,전남,13,나주시,237
23-May,2023,5,202305,전남 담양군,전남,13,담양군,76
23-May,2023,5,202305,전남 목포시,전남,13,목포시,862
23-May,2023,5,202305,전남 무안군,전남,13,무안군,233
23-May,2023,5,202305,전남 보성군,전남,13,보성군,109
23-May,2023,5,202305,전남 순천시,전남,13,순천시,985
23-May,2023,5,202305,전남 신안군,전남,13,신안군,23
23-May,2023,5,202305,전남 여수시,전남,13,여수시,574
23-May,2023,5,202305,전남 영광군,전남,13,영광군,169
23-May,2023,5,202305,전남 영암군,전남,13,영암군,63
23-May,2023,5,202305,전남 완도군,전남,13,완도군,80
23-May,2023,5,202305,전남 장성군,전남,13,장성군,44
23-May,2023,5,202305,전남 장흥군,전남,13,장흥군,96
23-May,2023,5,202305,전남 진도군,전남,13,진도군,63
23-May,2023,5,202305,전남 함평군,전남,13,함평군,47
23-May,2023,5,202305,전남 해남군,전남,13,해남군,305
23-May,2023,5,202305,전남 화순군,전남,13,화순군,117
23-May,2023,5,202305,전북 고창군,전북,14,고창군,114
23-May,2023,5,202305,전북 군산시,전북,14,군산시,712
23-May,2023,5,202305,전북 김제시,전북,14,김제시,157
23-May,2023,5,202305,전북 남원시,전북,14,남원시,156
23-May,2023,5,202305,전북 무주군,전북,14,무주군,42
23-May,2023,5,202305,전북 부안군,전북,14,부안군,101
23-May,2023,5,202305,전북 순창군,전북,14,순창군,35
23-May,2023,5,202305,전북 완주군,전북,14,완주군,85
23-May,2023,5,202305,전북 익산시,전북,14,익산시,597
23-May,2023,5,202305,전북 임실군,전북,14,임실군,17
23-May,2023,5,202305,전북 장수군,전북,14,장수군,25
23-May,2023,5,202305,전북 전주시,전북,14,전주시,2783
23-May,2023,5,202305,전북 정읍시,전북,14,정읍시,211
23-May,2023,5,202305,전북 진안군,전북,14,진안군,61
23-May,2023,5,202305,제주도 서귀포시,제주도,15,서귀포시,221
23-May,2023,5,202305,제주도 제주시,제주도,15,제주시,886
23-May,2023,5,202305,충남 계룡시,충남,16,계룡시,52
23-May,2023,5,202305,충남 공주시,충남,16,공주시,128
23-May,2023,5,202305,충남 금산군,충남,16,금산군,79
23-May,2023,5,202305,충남 논산시,충남,16,논산시,311
23-May,2023,5,202305,충남 당진시,충남,16,당진시,157
23-May,2023,5,202305,충남 보령시,충남,16,보령시,129
23-May,2023,5,202305,충남 부여군,충남,16,부여군,66
23-May,2023,5,202305,충남 서산시,충남,16,서산시,369
23-May,2023,5,202305,충남 서천군,충남,16,서천군,33
23-May,2023,5,202305,충남 아산시,충남,16,아산시,359
23-May,2023,5,202305,충남 예산군,충남,16,예산군,101
23-May,2023,5,202305,충남 천안시,충남,16,천안시,549
23-May,2023,5,202305,충남 청양군,충남,16,청양군,6
23-May,2023,5,202305,충남 태안군,충남,16,태안군,109
23-May,2023,5,202305,충남 홍성군,충남,16,홍성군,286
23-May,2023,5,202305,충북 괴산군,충북,17,괴산군,81
23-May,2023,5,202305,충북 보은군,충북,17,보은군,60
23-May,2023,5,202305,충북 영동군,충북,17,영동군,83
23-May,2023,5,202305,충북 옥천군,충북,17,옥천군,65
23-May,2023,5,202305,충북 음성군,충북,17,음성군,60
23-May,2023,5,202305,충북 제천시,충북,17,제천시,325
23-May,2023,5,202305,충북 증평군,충북,17,증평군,38
23-May,2023,5,202305,충북 진천군,충북,17,진천군,66
23-May,2023,5,202305,충북 청주시,충북,17,청주시,1044
23-May,2023,5,202305,충북 충주시,충북,17,충주시,387
23-Jun,2023,6,202306,강원도 강릉시,강원도,1,강릉시,705
23-Jun,2023,6,202306,강원도 고성군,강원도,1,고성군,21
23-Jun,2023,6,202306,강원도 동해시,강원도,1,동해시,89
23-Jun,2023,6,202306,강원도 삼척시,강원도,1,삼척시,87
23-Jun,2023,6,202306,강원도 속초시,강원도,1,속초시,183
23-Jun,2023,6,202306,강원도 양구군,강원도,1,양구군,29
23-Jun,2023,6,202306,강원도 양양군,강원도,1,양양군,70
23-Jun,2023,6,202306,강원도 영월군,강원도,1,영월군,72
23-Jun,2023,6,202306,강원도 원주시,강원도,1,원주시,1106
23-Jun,2023,6,202306,강원도 인제군,강원도,1,인제군,41
23-Jun,2023,6,202306,강원도 정선군,강원도,1,정선군,38
23-Jun,2023,6,202306,강원도 철원군,강원도,1,철원군,117
23-Jun,2023,6,202306,강원도 춘천시,강원도,1,춘천시,981
23-Jun,2023,6,202306,강원도 태백시,강원도,1,태백시,81
23-Jun,2023,6,202306,강원도 평창군,강원도,1,평창군,15
23-Jun,2023,6,202306,강원도 홍천군,강원도,1,홍천군,98
23-Jun,2023,6,202306,강원도 화천군,강원도,1,화천군,17
23-Jun,2023,6,202306,강원도 횡성군,강원도,1,횡성군,91
23-Jun,2023,6,202306,경기도 가평군,경기도,2,가평군,44
23-Jun,2023,6,202306,경기도 고양시,경기도,2,고양시,572
23-Jun,2023,6,202306,경기도 과천시,경기도,2,과천시,1
23-Jun,2023,6,202306,경기도 광명시,경기도,2,광명시,1567
23-Jun,2023,6,202306,경기도 광주시,경기도,2,광주시,180
23-Jun,2023,6,202306,경기도 구리시,경기도,2,구리시,266
23-Jun,2023,6,202306,경기도 군포시,경기도,2,군포시,455
23-Jun,2023,6,202306,경기도 김포시,경기도,2,김포시,342
23-Jun,2023,6,202306,경기도 남양주시,경기도,2,남양주시,316
23-Jun,2023,6,202306,경기도 동두천시,경기도,2,동두천시,39
23-Jun,2023,6,202306,경기도 부천시,경기도,2,부천시,619
